number,solution,myTime,bp1time,bp2time,bp3time
742685199385174,742685199385417,0.0106,0.0042,0.4017,0.3469
742763261474051,742763261474105,0.0108,0.0068,0.0872,0.0741
742769535735201,742769535735210,0.0064,0.0057,0.0189,0.0172
742809784276697,742809784276769,0.0163,0.0043,0.139,0.1838
742812685636837,742812685636873,0.0105,0.0048,0.0656,0.0547
742829396691083,742829396691308,0.0124,0.0046,0.3744,0.3239
743022087410027,743022087410072,0.0078,0.0042,0.0673,0.061
743100227170519,743100227170591,0.0104,0.0053,0.1053,0.1093
743250998199232,743250998199322,0.0256,0.0109,0.3431,0.1985
743340963722749,743340963722794,0.0097,0.0044,0.0696,0.0586
743361628271926,743361628271962,0.0129,0.0127,0.0975,0.0794
743398939537590,743398939537905,0.031,0.0051,0.5977,0.3876
743427510243483,743427510243834,0.0204,0.0155,0.8893,0.7335
743488913312733,743488913313237,0.0155,0.0064,0.9076,1.2411
743512914945466,743512914945646,0.0092,0.0047,0.3161,0.2583
743583402241558,743583402241585,0.0162,0.0078,0.0555,0.0473
743585930654049,743585930654094,0.0093,0.0063,0.0806,0.0652
743589643790491,743589643790914,0.0122,0.0047,0.6474,0.5248
743592872330994,743592872334099,0.0092,0.0063,4.7318,4.3695
743683907470111,743683907471011,0.0233,0.0067,1.405,1.1984
743758475122850,743758475125028,0.0103,0.0051,3.4827,3.2718
743836876271029,743836876271092,0.0213,0.0097,0.1782,0.108
744001061188018,744001061188081,0.0214,0.0082,0.1174,0.1038
744059685358680,744059685358806,0.0119,0.0035,0.2855,0.2379
744132715642337,744132715642373,0.0084,0.0038,0.057,0.0726
744138667240300,744138667243000,0.0093,0.0072,5.0483,4.077
744149916210986,744149916216089,0.0173,0.0063,9.1665,8.5287
744158048449528,744158048449582,0.0087,0.0048,0.0929,0.072
744192057893591,744192057893915,0.0064,0.0035,0.5891,0.4429
744248750162411,744248750164112,0.0156,0.0062,2.9207,2.433
744325063751778,744325063751787,0.0077,0.0042,0.0189,0.0167
744403391372453,744403391372534,0.0174,0.0075,0.1178,0.1146
744539797200039,744539797200093,0.0284,0.0044,0.0742,0.0686
744600339690060,744600339690600,0.0096,0.0067,0.8706,0.7105
744783291980217,744783291980271,0.0062,0.0029,0.0881,0.0701
744930888585401,744930888585410,0.0388,0.0149,0.0358,0.0326
744993141341710,744993141347011,0.011,0.0044,9.7744,10.3183
745036831341539,745036831341593,0.0058,0.0034,0.0901,0.1054
745045364942147,745045364942174,0.0088,0.0063,0.0461,0.0401
745215284934380,745215284934803,0.009,0.0046,0.7143,0.6087
745267425384324,745267425384342,0.0114,0.0047,0.0327,0.0263
745316079293843,745316079294338,0.0112,0.0054,1.3641,0.7428
745348677204804,745348677204840,0.0119,0.0049,0.0617,0.0536
745525559854155,745525559854515,0.0111,0.0049,0.5513,0.4493
745614734164685,745614734164856,0.015,0.006,0.254,0.2089
745761492527160,745761492527601,0.0289,0.009,1.1207,0.6738
745808189866822,745808189868226,0.0198,0.0066,2.4311,3.5496
745894592309390,745894592309903,0.0093,0.0075,0.8493,0.7422
745994229616696,745994229616966,0.0121,0.0084,0.4449,0.3942
746037692048734,746037692048743,0.0082,0.0039,0.0185,0.0159
746041095270107,746041095270170,0.0121,0.0048,0.1201,0.0854
746263032625127,746263032625172,0.0107,0.0051,0.07,0.0606
746275300335311,746275300351133,0.0114,0.0074,28.8569,27.6206
746386081596477,746386081596747,0.0091,0.0049,0.5253,0.3542
746420613520051,746420613520105,0.0122,0.0057,0.0942,0.0737
746481932757640,746481932760457,0.0115,0.0052,5.1778,4.973
746725948325948,746725948325984,0.0116,0.0053,0.0583,0.0491
746740815170409,746740815170490,0.015,0.0071,0.127,0.1056
746888339338942,746888339339248,0.0218,0.0081,0.5624,0.4105
746991242328704,746991242328740,0.0122,0.0051,0.0671,0.056
747057642509833,747057642530389,0.0344,0.0156,51.5811,39.3068
747062813488144,747062813488414,0.0129,0.0056,0.5322,0.5289
747117725352342,747117725352423,0.014,0.0052,0.1226,0.1008
747220530561530,747220530563015,0.0087,0.0044,2.2281,1.8903
747319531918711,747319531971118,0.0197,0.0066,101.8171,94.3598
747666152819328,747666152819382,0.0178,0.006,0.1054,0.072
748002872462886,748002872466288,0.0271,0.0233,6.2845,6.0376
748003095074226,748003095074262,0.0119,0.0051,0.0683,0.0548
748065081060586,748065081060658,0.0104,0.0053,0.1293,0.1043
748135057535508,748135057535580,0.0099,0.0053,0.1183,0.0961
748238155070555,748238155075055,0.0172,0.0064,7.2043,7.5549
748490734696618,748490734696681,0.0113,0.0049,0.1208,0.0938
748556070450342,748556070450423,0.018,0.0078,0.1203,0.1083
748632064874955,748632064875459,0.015,0.0057,1.2122,0.6012
748663062068300,748663062080036,0.0132,0.0058,19.5145,19.2355
748680956093130,748680956093301,0.017,0.0064,0.277,0.21
748692539535475,748692539535547,0.0138,0.0052,0.1209,0.1279
748772719408779,748772719408797,0.0262,0.007,0.0504,0.0308
748831865037320,748831865070233,0.0127,0.0083,79.7829,63.2398
748867386429117,748867386429171,0.0324,0.0069,0.0983,0.0808
748917254846990,748917254849069,0.0074,0.0038,3.0301,2.7325
748917519291993,748917519293199,0.0129,0.0053,1.9893,1.5716
748965525996315,748965525996351,0.0392,0.0119,0.1043,0.0742
748985469627523,748985469627532,0.0135,0.0062,0.0256,0.0727
749046742637225,749046742637252,0.0076,0.0039,0.0445,0.0383
749052919511002,749052919511020,0.0124,0.0056,0.0324,0.0276
749090963622638,749090963622683,0.0087,0.0041,0.0725,0.0582
749099614444601,749099614444610,0.0094,0.009,0.0201,0.0204
749116851612999,749116851619299,0.0114,0.0083,14.3773,11.1442
749154183703199,749154183703919,0.0164,0.0243,1.3748,1.1452
749208537525844,749208537528445,0.0277,0.0083,4.7956,6.2473
749451817354340,749451817354403,0.0263,0.0085,0.1554,0.0981
749543167247083,749543167247308,0.0109,0.0074,0.3227,0.279
749850929255350,749850929255503,0.0086,0.0046,0.3524,0.409
749910197660688,749910197660868,0.0132,0.0056,0.2724,0.5696
749949111979511,749949111991157,0.0455,0.025,22.9089,24.1518
749979056716983,749979056718369,0.0194,0.0112,3.6834,3.2514
750182690021330,750182690023013,0.0162,0.0075,3.1806,2.2117
750197263356808,750197263356880,0.0149,0.0062,0.1136,0.0934
750224395389977,750224395397789,0.0155,0.0059,13.7537,13.1143
750237796637631,750237796661337,0.0174,0.0064,41.2633,38.713
750259406428910,750259406429018,0.0153,0.0057,0.2056,0.1411
750319625748279,750319625748297,0.0136,0.0059,0.0332,0.0304
750363725482638,750363725482683,0.0095,0.0076,0.0892,0.0658
750533612632651,750533612635126,0.0127,0.0091,6.8168,3.6114
750606015959170,750606015959701,0.0079,0.0044,1.1291,0.9332
750729496016331,750729496031136,0.0177,0.0166,27.1258,28.5227
750821930714246,750821930714264,0.0109,0.0058,0.0377,0.0303
750910043616162,750910043616216,0.0064,0.0035,0.0903,0.0743
751009165032531,751009165033125,0.014,0.0089,0.8932,0.8831
751123848370293,751123848370329,0.0202,0.0068,0.0573,0.0515
751157404639976,751157404663799,0.0166,0.0062,43.3728,41.4785
751346043312553,751346043313255,0.0436,0.0071,2.0344,1.4326
751373683683313,751373683683331,0.0073,0.0062,0.0368,0.0299
751400487579569,751400487579596,0.0225,0.0083,0.0789,0.0676
751442901652350,751442901652503,0.0106,0.0045,0.2448,0.1876
751576897053533,751576897055333,0.011,0.0053,3.2112,2.6479
751651992836984,751651992838469,0.0482,0.0054,2.2568,2.1529
751664402697115,751664402697151,0.0143,0.0052,0.0835,0.0594
751799593837173,751799593837317,0.0158,0.0065,0.7985,0.1852
751885105744083,751885105744308,0.0171,0.0064,0.3526,0.2968
751932811803894,751932811803948,0.0107,0.0053,0.0915,0.0766
752028990605097,752028990605709,0.0092,0.005,0.9402,0.8213
752078498529571,752078498529715,0.01,0.0083,0.4703,0.272
752155480255607,752155480255670,0.005,0.0029,0.0944,0.0794
752249645181106,752249645181160,0.0054,0.0031,0.0791,0.0686
752271696225202,752271696225220,0.0274,0.009,0.0523,0.0464
752304914844584,752304914844845,0.0158,0.0077,0.4053,0.3456
752496854904469,752496854904496,0.0094,0.0037,0.0442,0.0368
752507670867159,752507670867195,0.014,0.0056,0.0631,0.0519
752546965678424,752546965678442,0.0124,0.0062,0.0522,0.0278
752674061077888,752674061078788,0.0357,0.0065,1.4396,1.1392
752689148853568,752689148853586,0.0094,0.0041,0.0309,0.026
752735410063511,752735410065113,0.0348,0.0063,2.9745,2.2294
752790389884352,752790389884523,0.0276,0.0144,0.3822,0.2684
752969146599551,752969146915559,0.0581,0.0153,640.0879,697.9553
752987348380398,752987348380839,0.0123,0.0089,0.7541,1.516
752991943339342,752991943339423,0.0149,0.0057,0.1339,0.1032
753060248038227,753060248038272,0.016,0.0055,0.0786,0.0683
753065557531834,753065557531843,0.0248,0.0157,0.0313,0.0297
753071460683544,753071460684345,0.007,0.0034,1.1862,0.9983
753153974185296,753153974185629,0.0082,0.0035,0.4846,0.4491
753570848186754,753570848187456,0.0128,0.0061,1.0423,0.8577
753659628001059,753659628001095,0.0121,0.005,0.0617,0.0489
753821530397512,753821530397521,0.0125,0.0049,0.0207,0.0169
753852478224147,753852478224174,0.0086,0.0039,0.0447,0.0584
753998458524011,753998458524101,0.0093,0.007,0.1463,0.1211
753999935581986,753999935586189,0.0176,0.0208,6.6404,6.6277
754001145031103,754001145031130,0.0072,0.0038,0.041,0.0374
754035444762958,754035444762985,0.0119,0.0082,0.0515,0.0429
754101635025716,754101635025761,0.0149,0.006,0.0879,0.1365
754229077392741,754229077394127,0.0201,0.0053,2.2696,3.0042
754278698186515,754278698186551,0.0104,0.0058,0.065,0.0552
754303811472731,754303811473127,0.0127,0.0051,0.552,0.4739
754318025015750,754318025017055,0.0165,0.0353,2.0378,1.6017
754389304419729,754389304419792,0.0105,0.0064,0.1701,0.1697
754607960533593,754607960533935,0.0159,0.0285,1.0378,0.5715
754664487434318,754664487434381,0.02,0.0082,0.1313,0.0892
754890310545102,754890310545120,0.009,0.0047,0.2394,0.0321
754911242244087,754911242244708,0.0088,0.0046,0.994,0.7895
754967854765431,754967855134467,0.0215,0.0076,595.6082,601.9377
754968820664770,754968820667047,0.0361,0.0136,4.6314,4.973
755012154957011,755012154957101,0.0196,0.0073,0.1523,0.1295
755052218339867,755052218339876,0.0186,0.0059,0.0222,0.0191
755282342723738,755282342723783,0.0086,0.0049,0.0739,0.0628
755441389598815,755441389598851,0.0112,0.0045,0.0556,0.084
755532950698841,755532950814689,0.0138,0.0049,183.4372,187.6151
755573816359395,755573816359539,0.0069,0.0035,0.2076,0.195
755590022168626,755590022168662,0.0053,0.003,0.0571,0.0468
755755151294127,755755151294172,0.0147,0.0055,0.0686,0.0599
755833392424809,755833392424890,0.0052,0.0028,0.1153,0.1317
755842070828861,755842070861288,0.0161,0.0061,56.6231,55.2025
755903500161842,755903500162148,0.0143,0.0055,0.4276,0.3846
755956513587504,755956513587540,0.0101,0.0076,0.0642,0.0514
756087216072947,756087216072974,0.0149,0.0051,0.0807,0.0587
756114451332490,756114451332904,0.0195,0.0067,0.8702,0.8427
756332110644409,756332110644490,0.0089,0.0072,0.1248,0.1103
756350633215076,756350633215607,0.0087,0.0042,0.8871,0.8116
756383716728833,756383716732388,0.0127,0.0086,5.9827,5.5127
756453161212500,756453161215002,0.0202,0.0078,3.6033,3.5476
756474444903058,756474444903085,0.0119,0.0042,0.1198,0.0381
756498202358043,756498202358304,0.0063,0.0051,0.4051,0.3303
756533358801512,756533358801521,0.0217,0.0044,0.02,0.0187
756659740607649,756659740607694,0.0112,0.0055,0.0731,0.0609
756752663648976,756752663649678,0.0149,0.0055,1.0778,0.8838
756853982685467,756853982685476,0.015,0.0066,0.0217,0.021
756959311816191,756959311816911,0.0144,0.0058,1.1999,1.0646
756967127653628,756967127653682,0.0109,0.008,0.0907,0.0769
756999338578556,756999338578565,0.0115,0.0052,0.0279,0.0198
757180684197004,757180684197040,0.0081,0.0043,0.0663,0.0571
757202848372112,757202848372121,0.0079,0.0038,0.0223,0.0201
757223487184381,757223487184813,0.0278,0.0045,0.6329,0.5332
757282179375713,757282179375731,0.0095,0.0038,0.032,0.0268
757607393128121,757607393128211,0.0195,0.0067,0.1577,0.1175
757683508493530,757683508495033,0.0119,0.0094,2.5294,2.9311
757699152505899,757699152505989,0.033,0.0055,0.1317,0.1311
757782122604184,757782122604418,0.0105,0.0056,0.3458,0.2941
758009360639658,758009360639685,0.011,0.0045,0.0461,0.0379
758049773355719,758049773355791,0.0131,0.0098,0.1968,0.1074
758059599063724,758059599063742,0.01,0.0044,0.0354,0.0289
758072775865586,758072775865658,0.0106,0.0055,0.208,0.1038
758100221646924,758100221646942,0.0091,0.0048,0.0351,0.0279
758150948125636,758150948125663,0.0087,0.0038,0.0533,0.0379
758178724697947,758178724697974,0.0188,0.0082,0.0579,0.046
758436446187827,758436446187872,0.0087,0.0046,0.0901,0.0632
758438529186356,758438529186365,0.0107,0.0076,0.0206,0.0179
758604051684325,758604051684352,0.0069,0.0056,0.0437,0.0387
758846053018760,758846053060178,0.08,0.0213,83.594,76.0128
759103146616574,759103146616745,0.0373,0.0242,0.4113,0.2163
759212643767901,759212643767910,0.005,0.0043,0.0185,0.016
759262210341888,759262210348188,0.015,0.0059,13.0332,12.8991
759488470917895,759488470917958,0.0145,0.0092,0.1047,0.0921
759571426592569,759571426592596,0.0138,0.0057,0.0475,0.0376
759602273144442,759602273214444,0.0103,0.0043,125.196,121.1489
759616558350142,759616558350214,0.0117,0.0083,0.1204,0.1084
759698770214033,759698770214303,0.0105,0.0073,0.4198,0.3483
759838445361331,759838445363113,0.0108,0.0049,3.0344,2.4621
759854656946402,759854656946420,0.0154,0.0062,0.0427,0.0875
759969280638852,759969280652388,0.0153,0.0067,24.5352,25.6913
760066292384894,760066292384948,0.0092,0.0051,0.0919,0.1066
760110944080727,760110944080772,0.0241,0.2492,0.0904,0.0732
760275913458282,760275913458822,0.0157,0.0082,0.9018,0.8004
760371259925320,760371259930225,0.0162,0.0065,8.1738,8.4674
760382821279499,760382821279949,0.0403,0.0199,1.2267,0.6457
760420945450767,760420945450776,0.019,0.006,0.021,0.0187
760486991996527,760486991996572,0.0083,0.0037,0.0674,0.0563
760650801340214,760650801340241,0.0097,0.005,0.0478,0.0401
760661191570126,760661191570162,0.012,0.0056,0.0646,0.0794
760760208802057,760760208802075,0.016,0.0057,0.0309,0.0271
760806870580532,760806870582035,0.0168,0.0067,2.4108,2.0754
760820335334998,760820335338499,0.0134,0.0049,5.9234,4.968
761117350420784,761117350420847,0.0189,0.0067,0.1083,0.1002
761257507430973,761257507433079,0.0149,0.0068,4.5614,4.5079
761333438841431,761333438843114,0.0113,0.0073,4.1106,2.2309
761343989558584,761343989558845,0.0135,0.0066,0.4158,0.5387
761360635880973,761360635883079,0.0124,0.0086,5.1823,2.8471
761391530661574,761391530661745,0.0129,0.0067,0.2569,0.2119
761496249823371,761496249823713,0.0149,0.0099,3.0646,0.5762
761598508750646,761598508750664,0.0055,0.0032,0.0314,0.0266
761687660623834,761687660623843,0.0067,0.0059,0.0198,0.0179
761707055696365,761707055696536,0.016,0.0063,0.2378,0.2099
761727040129675,761727040129756,0.0107,0.0055,0.135,0.1138
761734189419039,761734189419093,0.0132,0.0055,0.0823,0.0685
761771721104655,761771721105456,0.0396,0.0085,2.1491,2.1667
761877696437515,761877696437551,0.0116,0.0048,0.0639,0.0579
761896174877199,761896174877919,0.022,0.0091,1.8249,0.8982
761915003516204,761915003516240,0.008,0.0248,0.056,0.0465
761935120607096,761935120607609,0.0208,0.0076,0.7522,0.6706
761987416786622,761987416822667,0.0301,0.0058,81.5977,70.4974
761995397963618,761995397963681,0.0211,0.0156,0.2203,0.1084
762401099677944,762401099679447,0.0578,0.0174,4.012,3.4478
762468843171009,762468843171090,0.0122,0.0087,0.1455,0.1129
762511790445795,762511790445957,0.0259,0.009,0.2789,0.2243
762570384740085,762570384740508,0.0064,0.003,0.5951,0.5475
762596406853989,762596406853998,0.0346,0.0249,0.0516,0.0351
762926232514053,762926232514305,0.0139,0.0057,0.35,0.3156
762952144072924,762952144072942,0.0129,0.005,0.055,0.0291
763106160143906,763106160143960,0.0148,0.0208,0.0885,0.0705
763261103310686,763261103310866,0.0108,0.0054,0.2598,0.2417
763265800202079,763265800202097,0.0079,0.0043,0.0339,0.0293
763272281430174,763272281430417,0.0165,0.0066,0.3362,0.2925
763282656629597,763282656629759,0.0074,0.0033,0.2456,0.1905
763329223359324,763329223359342,0.0095,0.0071,0.0361,0.0315
763330251260228,763330251260282,0.017,0.0066,0.0812,0.0742
763350238648465,763350238648546,0.3927,0.0101,0.1696,0.1133
763443063005244,763443063005424,0.0209,0.0072,0.3198,0.2751
763464038973353,763464038973533,0.0184,0.0078,0.3742,0.2318
763519792544572,763519792544725,0.0093,0.0046,0.3308,0.3814
763523067189907,763523067189970,0.0135,0.0068,0.126,0.1045
763555243496046,763555243496064,0.0304,0.0048,0.0501,0.0263
763584224254186,763584224254618,0.0177,0.0065,0.7401,0.6079
763647593612539,763647593612593,0.0088,0.004,0.0872,0.0789
763673304565158,763673304565185,0.0075,0.004,0.0451,0.0365
763719595074955,763719595075459,0.0076,0.0046,0.8067,0.6639
763764306151661,763764306156116,0.011,0.0048,7.5416,7.4508
763805368975107,763805368975170,0.0165,0.0059,0.1265,0.0909
763945292510198,763945292510819,0.0178,0.0065,0.8809,0.8226
764094982356088,764094982356808,0.0118,0.0075,1.005,0.883
764207021235295,764207021235529,0.0164,0.0064,0.358,0.2979
764259514758788,764259514758878,0.0097,0.0049,0.1477,0.1254
764483959885449,764483959885494,0.0153,0.0055,0.0856,0.0811
764571362905582,764571362905825,0.0152,0.0251,0.5186,0.3057
764805997251504,764805997251540,0.0171,0.0058,0.0653,0.0522
764942990395338,764942990395383,0.0096,0.0045,0.0912,0.0703
764944501909889,764944501909898,0.0189,0.0064,0.0232,0.0214
765151023386905,765151023386950,0.013,0.0095,0.0752,0.0835
765209234244270,765209234244702,0.0099,0.005,0.6024,0.5414
765319877791353,765319877791533,0.0081,0.0062,0.305,0.3843
765332562197227,765332562197272,0.0252,0.0043,0.07,0.0595
765340238095623,765340238095632,0.0155,0.0072,0.0251,0.0182
765457985813335,765457985813353,0.0254,0.051,0.0371,0.0297
765587452431507,765587452431570,0.007,0.0035,0.0895,0.0839
765608801275844,765608801278445,0.0101,0.0071,4.9055,4.9199
765795067621680,765795067621806,0.022,0.0068,0.2304,0.1898
766003965931082,766003965931208,0.012,0.005,0.1722,0.2304
766369160280349,766369160280394,0.0088,0.0045,0.1254,0.0975
766428252930596,766428252930659,0.0061,0.0031,0.0883,0.0824
766460048420321,766460048421023,0.0211,0.0081,1.0788,1.1338
766552270764299,766552270764929,0.0143,0.0061,0.883,0.8337
766553121478931,766553121479138,0.0287,0.0047,1.359,0.287
766707373248950,766707373249058,0.0135,0.006,0.1852,0.1609
766774607423748,766774607423784,0.0109,0.0045,0.0609,0.0514
766829251456358,766829251456385,0.0081,0.0044,0.0459,0.0385
766838676513242,766838676513422,0.0191,0.0064,0.3311,0.311
766894780777846,766894780777864,0.0255,0.0066,0.1616,0.0309
766898422625986,766898422626589,0.0104,0.0046,1.3463,0.8647
766904004648564,766904004648645,0.0276,0.0055,0.1388,0.1552
766916120628158,766916120628185,0.0277,0.0187,0.0449,0.0524
766987738426667,766987738426676,0.0343,0.0088,0.0271,0.0204
767020109178303,767020109178330,0.0111,0.0048,0.0485,0.0414
767180115600367,767180115600376,0.0131,0.0056,0.0218,0.0181
767183445828816,767183445828861,0.0795,0.0099,0.0955,0.0605
